"SchoolId","SchoolName","SchoolNumber","Enrollment","School Type","ConferencePrim","MainPhone","AthFax","Colors","Nickname","Website","Address1","Address2","City","State","ZipCode","IHSAADistrict","IIAAADistrict","SchoolTwitterId","AthleticDepartmentTwitterId"
"3e7bce13-4f4e-43fc-ad3e-6f6f733e3131","Liberty Christian","405","91","Private","Pioneer","765-644-7774","765-644-7779","Red & Vegas Gold","Lions","https://websites.eventlink.com/s/libertychristianschool/","2323 Columbus Ave.","","Anderson","IN","46016","2","4","@lionsathletics","@lionsathletics"
"fddcd3e0-e714-4fc1-9d6b-3c7359046484","Lighthouse Christian Academy","442","61","Private","Southern Roads","812-824-2000","","Navy/Gold/White","Lions","https://www.mylca.info/a/","1201 West That Rd","","Bloomington","IN","47403","3","5","",""
"a8225d27-0b57-4bc3-9adf-d36d7bf90f9a","Lighthouse CPC","427","516","Charter","Independent","219-977-9583","219-977-9725","Blue and Yellow","Lions","https://nwilcs.org","725 Clark Road","","Gary","IN","46406","1","1","",""
"1ae43a77-4dce-4852-b353-09d338fe3c38","Linton-Stockton","199","369","Public","Southwestern Indiana","812-847-6024","812-847-6037","Red & Royal Blue","Miners","www.lssc.k12.in.us","10 ""H"" Street NE","","Linton","IN","47441","3","6","",""
"51eeea17-4d3e-4eee-b27c-9c675dde0725","Logansport","200","1135","Public","North Central","574-753-2250","574-753-0444","Red & Black","Berries","www.lcsc.k12.in.us","1 Berry Ln.","","Logansport","IN","46947","1","1","",""
"ecc422cd-2d23-47ee-9159-1029a3fbd6f0","Loogootee","201","195","Public","Blue Chip","812-295-2409","812-295-5091","Black & Gold","Lions","www.loogootee.k12.in.us","201 Brooks Ave.","","Loogootee","IN","47553","3","6","","@loogooteesports"
"672feded-9016-4196-8571-8582a750f7ed","Lowell","202","1031","Public","Northwest Crossroads","219-696-7733","219-690-2606","Cardinal & Black","Red Devils","www.tricreek.k12.in.us","2051 E. Commercial Ave.","","Lowell","IN","46356","1","1","@LowellSeniorHS","@rdpathletics"
"daf2a34e-8d81-4e25-a8e0-4525733fb736","Maconaquah","204","534","Public","Three Rivers","765-689-9131","","Columbia Blue, Red, and White","Braves","https://macbraves.com/","256 E. 800 S.","","Bunker Hill","IN","46914","1","2","@MaconaquahHS","@macbraves1"
"39b768d8-2f84-4515-91e1-12d4f792051f","Madison Consolidated","205","811","Public","Independent","812-274-8002","","Red & White","Cubs","https://websites.eventlink.com/s/madison-consolidated-high-school/","743 Clifty Dr.","","Madison","IN","47250","3","4","","@cubsAD"
"99c4e728-8163-40fb-9e51-4bfe3084e544","Madison-Grant","207","289","Public","Central Indiana","765-536-0032","","Black, Vegas Gold, & White","Argylls","www.mgusc.k12.in.us","11700 S.E. 00 W.","","Fairmount","IN","46928","2","2","@mgjshsprincipal","@MG_Athletics2"
"c36706f0-360f-4660-8982-f0e9d601a017","Manchester","208","413","Public","Three Rivers","260-982-2196","260-982-1034","Red, White & Black","Squires","www.mcs.k12.in.us","1 Squire Dr.","","North Manchester","IN","46962","1","2","","Manchester AD @squireathletics"
"a2113d33-c577-4254-8490-e054ccdf0d7e","Marion","210","1016","Public","North Central","765-664-9051","765-651-4242","Purple & Gold","Giants","www.marion.k12.in.us","750 W. 26th St.","","Marion","IN","46953","2","2","",""
"5bac0602-3269-40db-b200-2a4d14dbecf3","Marquette Catholic","217","305","Private","Independent","219-873-1325","","Navy & Gold","Blazers","www.marquette-hs.org","306 West 10th Street","","Michigan City","IN","46360","1","1","","@MQTAthletics"
"c97e1b6c-65ed-43c1-850a-e95e901eee87","Martinsville","213","1215","Public","Mid-State","765-342-5571","","Red & Blue","Artesians","GoArtesians.com","1360 E. Gray St.","","Martinsville","IN","46151","3","3","@AwesomeArties","@ArtesianNation"
"fcb1a57e-906e-4f5d-8773-b14c7e4d3a2e","McCutcheon","203","1869","Public","North Central","765-474-1488","765-471-0608","Cardinal Red & Gold","Mavericks","www.wvec.k12.in.us/McCutcheon","4951 Old US Highway 231 S","","Lafayette","IN","47909","2","1","","@mccutcheonmavs"
"5f19f578-8158-4885-9978-698123e553fe","Medora","214","58","Public","Southern Roads","812-966-2201","812-966-2209","Red & White","Hornets","www.medora.k12.in.us","PO Box 248","","Medora","IN","47260","3","5","","@MedoraAthletics"
"a01b7c82-214a-4da4-950d-2fcd3e4cdd0d","Merrillville","215","2069","Public","Duneland","219-650-5307","219-650-5392","Purple & White","Pirates","http://www.merrillvillepirates.com","276 E. 68th Pl.","","Merrillville","IN","46410","1","1","","@MVillePirates"
"71f2098b-1cc8-4ae4-9c6a-ab3b130ef9d8","Michigan City","218","1434","Public","Duneland","219-873-2043","219-873-2156","Navy Blue, Silver & White","Wolves","www.mcas.k12.in.us","8466 West Pahs Rd","","Michigan City","IN","46360","1","1","@MichiganCityHS","@michcitywolves"
"c7fd2072-c5c7-42cc-b6c2-8509312099a7","Milan","219","318","Public","Ohio River Valley","812-654-3096","812-654-2368","Black & Gold","Indians","www.milan.k12.in.us","609 N. Warpath Dr.","","Milan","IN","47031","3","4","","@Milanathletics"
"a25a52fd-4ec2-41dd-8e35-44c2574ad6c0","Mishawaka","220","1294","Public","Northern Indiana","574-254-7300","574-254-7482","Maroon & White","Cavemen","www.MishawakaSchools.com","1202 Lincoln Way E.","","Mishawaka","IN","46544","1","2","@cavemensports","MishawakaAthletics@cavemensports"
"2353c346-9e27-4d6d-bdc7-3980832b6f03","Mishawaka Marian","221","787","Private","Northern Indiana","574-259-5858","574-258-7669","Royal Blue & Silver","Knights","www.marianhsathletics.org","1311 S. Logan St.","","Mishawaka","IN","46544","1","2","",""
"fd340909-7163-44db-904d-070bcaa711d4","Mississinewa","222","683","Public","Central Indiana","765-674-2248","765-677-4424","Red & White","Indians/Lady Indians","www.olemiss.k12.in.us","205 E North H St","","Gas City","IN","46933","2","2","@mississinewaHS","@GoMHSIndians "
"e963def0-ccc0-4883-aaa9-734428e08be8","Mitchell","223","411","Public","Patoka Lake","812-849-3663","812-849-5368","Royal Blue & Gold","Bluejackets","www.mitchell.k12.in.us","1000 West Bishop Blvd.","","Mitchell","IN","47446","3","5","",""
"8e5c9a02-0c0a-44ee-9bbb-f96a6e6b5cf4","Monroe Central","224","313","Public","Mid-Eastern","765-468-7545","765-468-8878","Brown & Gold","Golden Bears","www.monroecentral.org","1878 N. 1000 W.","","Parker City","IN","47368","2","4","","@MCGoldenBears_"
"10371895-b44a-48cf-b71b-28efba09a56d","Monrovia","225","459","Public","Hoosier Legends","317-996-2258","317-996-2429","Forest Green & White","Bulldogs","www.m-gsd.org","205 S. Chestnut Street","","Monrovia","IN","46157","3","3","@MonroviaNews","@MonroviaSports"
"586f115c-e557-4952-be1f-729add46e380","Mooresville","226","1316","Public","Mid-State","317-831-9207","","Navy Blue & Gold","Pioneers","www.mhspioneers.com","550 N. Indiana St.","","Mooresville","IN","46158","3","3","@MrsvlPioneers","@MHSBeMOORE"
"4578e9e9-7010-4284-afdb-9b61802b0e3f","Mooresville Christian Academy","468","117","Private","Independent","317-831-0799","","Green, Black, and Grey","Eagles","mooresvillechristian.org","4271 E State Road 144","","Mooresville","IN","46158","3","3","",""
"40694bef-ce86-4522-87d9-2563c78e17ac","Morgan Township","227","256","Public","Porter County","219-462-5883","","Kelly Green & Gold","Cherokees","www.eastporter.k12.in.us","299 S. State Road 49","","Valparaiso","IN","46383","1","1","",""
"ec827c82-5216-498f-b641-71128650e1be","Morristown","228","180","Public","Mid-Hoosier","765-763-1221","","Black & Gold","Yellow Jackets","www.shelbyeastern.org","223 Patterson St., ","P.O. Box 960","Morristown","IN","46161","3","4","@MorristownHigh","@MorristownAD"
"a15b6fef-28da-4fd7-9a62-2d5680960cb1","Mt. Vernon","231","589","Public","Pocket","812-838-2060","812-833-2090","Maroon & Gray","Wildcats","www.mvwildcats.org","700 Harriett St.","","Mt. Vernon","IN","47620","3","6","","@WildcatsOfMV"
"19c98158-8d9d-4065-97e1-97f23f3da5be","Mt. Vernon (Fortville)","230","1649","Public","Hoosier Heritage","317-485-3131","317-485-3153","Black & Vegas Gold","Marauders","http://maraudersathletics.com/","8112 North 200 West","","Fortville","IN","46040","2","4","@MtVernonHS","@mvmarauders"
"38c10b0d-e48d-414b-bd8c-a1533fc2477a","MTI School of Knowledge","465","113","Private","Independent","317-923-0328","","Blue and Gold","Phoenix","","4950 w. 34th st ","","Indianapolis","IN","46224","2","3","",""
"e1245164-74c7-4984-8239-5abf872d89c5","Muncie Burris","232","461","Public","Independent","765-285-1131","765-285-8620","Blue & Gold","Owls","https://burrislab.bsu.edu/athletics/","2201 W. University Ave.","","Muncie","IN","47306","2","4","burrisbroadcast","burrissportsnet"
"c02970ae-6671-4984-9499-3c74ca80a8a2","Muncie Central","233","1348","Public","North Central","765-747-5270","765-747-5314","Purple & White","Bearcats","http://chs.muncie.k12.in.us/","801 N. Walnut St","","Muncie","IN","47305","2","4","","@MCHSBearcats"
"731a41d3-12c1-4278-812a-7cbe332c767c","Munster","235","1482","Public","Northwest Crossroads","219-836-3206","219-836-3224","Scarlet Red & White","Mustangs","www.munster.k12.in.us","8808 Columbia Ave.","","Munster","IN","46321","1","1","",""
"b0c29a76-ccab-4022-b97f-fbc6aa9ec692","New Albany","236","1780","Public","Hoosier Hills","812-542-8507","812-542-4798","Red & Black","Bulldogs","www.gonewalbany.com","1020 Vincennes St.","","New Albany","IN","47150","3","5","@GoNewAlbany","GoNewAlbany"
"3811216d-7797-454d-b717-b5387cffb388","New Castle","237","807","Public","Hoosier Heritage","765-593-6685","765-593-6687","Green & White","Trojans","www.newcastleathletics.com","801 Parkview Dr.","","New Castle","IN","47362","2","4","","@NCTroajns"
"16817fe5-928c-43f0-a07c-edbd50179808","New Haven","239","1142","Public","Northeast 8","260-446-0223","260-446-0228","Purple & Gold","Bulldogs","www.eacs.k12.in.us","1300 Green Rd.","","New Haven","IN","46774","1","2","",""
"361d3590-b74d-47fc-b9cb-81d8fb1826bb","New Palestine","240","1209","Public","Hoosier Heritage","317-861-5701","317-861-3262","Red & White","Dragons","www.newpalestineathletics.com","4485 S. Victory Dr.,  P.O. Box 448","","New Palestine","IN","46163","2","4","@NPHighSchool","@NPHSDragons"
"0a2d0f96-76bb-48d5-9738-87dccc4c6dcb","New Prairie","241","983","Public","Northern Indiana","574-654-7821","574-654-3187","Navy Blue & Old Gold","Cougars","www.NPCougars.com","5333 N. Cougar Rd.","","New Carlisle","IN","46552","1","1","@jensass3","@nphs_athletics"
"65a3a8a5-1a27-4a3c-866b-6fd57e536270","New Washington","242","174","Public","Southern","812-725-3968","","Royal Blue, White, & Gold","Mustangs","http://nwmhs.gcs.k12.in.us/athletics","226 N Highway 62 ","","New Washington","IN","47162","3","5","","@MustangNWSports"
"93596365-f944-43af-856c-69b27fd9bdb5","Noblesville","243","3195","Public","Hoosier Crossroads","317-776-6266","317-776-6287","Black & Gold","Millers","noblesvilleschools.org","18111 Cumberland Rd.","","Noblesville","IN","46060","2","3","@NobHighSchool","@MillerNationAD"
"475dbce7-986b-4426-a122-662cf718afa0","North Central (Farmersburg)","244","239","Public","Southwestern Indiana","812-397-2132","","Green, White, & Black","Thunderbirds","www.nesc.k12.in.us","910 E. County Rd. 975 N.","","Farmersburg","IN","47850","3","6","",""
"ad3791d3-25a8-4eb5-bd2f-44152c9c7476","North Central (Indianapolis)","245","3877","Public","Metropolitan","317-259-5359","","Red, Black & White","Panthers","www.nchspanthers.com","1801 East 86th Street","","Indianapolis","IN","46240","2","3","NC_Principal","@panthersnc"
"82cf2c90-dd6f-49f4-a412-24114704cdd4","North Daviess","246","282","Public","Southwestern Indiana","812-636-8000","812-636-7255","Orange & Black","Cougars","www.ndaviess.k12.in.us","5494 E. State Road 58","","Elnora","IN","47529","3","6","@NDaviesshs","@ndathletics"
"40d00193-ba9e-4d83-ac36-7340236c82f8","North Decatur","247","305","Public","Mid-Hoosier","812-663-4204","","Red, White & Blue","Chargers","www.ndathletics.com","3172 N. State Road 3","","Greensburg","IN","47240","3","4","@NorthDecaturHS","@NDChargers"
"d28e8582-ae09-4ca3-b0bf-31e263a50d29","North Harrison","251","606","Public","Mid-Southern","812-347-2741","","Royal Blue & White","Cougars","www.nhcs.k12.in.us","1070 Hwy. 64 N.W.","","Ramsey","IN","47166","3","5","","@nhcougars"
"43dde3ec-9ca2-4328-a113-7a58c3076acc","North Judson-San Pierre","252","321","Public","Hoosier North","574-896-2158","","Blue & Gold","Bluejays","www.njsp.k12.in.us","1 Bluejay Dr.","","North Judson","IN","46366","1","1","","@njsp_athletics"
"c08259a9-2a19-4f71-a4ac-49a5f416883f","North Knox","253","336","Public","Blue Chip","812-735-2990","812-328-2155","Red, Black & White","Warriors","www.nknox.k12.in.us","10890 N. State Road 159","","Bicknell","IN","47512","3","6","@nkjshs",""
"f05cb7d7-3f8f-44f1-a2d8-cd2745b2e9eb","North Miami","254","256","Public","Hoosier North","765-985-2931","","Red & Black","Warriors","https://www.nmcs.k12.in.us/","570 E 900 N","","Denver","IN","46926","1","2","",""
"34754129-6a78-4d4a-a928-c79b54258e11","North Montgomery","255","527","Public","Monon","765-362-5140","765-362-6710","Navy Blue & Orange","Chargin' Chargers","www.nmhs.nm.k12.in.us","5945 US Highway 231 N.","","Crawfordsville","IN","47933","2","3","@NMHSinfo","@nmhschargers"
"f918755f-49f6-4267-91d6-ff1f60c5af74","North Newton","256","331","Public","Midwest","219-285-2252","","Navy, Orange & White","Spartans","www.nn.k12.in.us","1641 W. 250 N.","","Morocco","IN","47963","1","1","",""
"858f7be8-34cc-4990-a6bd-ff453ddf1489","North Posey","257","449","Public","Pocket","812-673-4242","812-673-6616","Red, Black & White","Vikings","www.northposey.k12.in.us","5900 High School Rd.","","Poseyville","IN","47633","3","6","@northposeyhs",""
"4b744ed8-52b8-465f-b5be-995b32560be1","North Putnam","258","395","Public","Monon","765-522-6282","765-522-2862","Navy Blue & Orange","Cougars","https://www.nputnam.k12.in.us/o/nphs/page/athletics-homepage","8869 N. C.R. 250 E.","","Roachdale","IN","46172","2","3","NorthPutnamHS","NorthPutCougars"
"0390c3c3-c562-40d4-8eb3-c6996f2b97a7","North Vermillion","260","263","Public","Wabash River","765-492-3364","765-492-7014","Royal Blue & White","Falcons","www.nvc.k12.in.us","5555 N Falcon Dr.","","Cayuga","IN","47928","2","3","","@NVAthletics1"
"23d66ee4-c97f-40d8-b626-49f96bbe950a","North White","263","264","Public","Midwest","219-604-4005","219-604-4030","Royal Blue, White & Gold","Vikings","www.nwhite.k12.in.us","305 E. Broadway","","Monon","IN","47959","2","1","","nwhitesports"
"b9dac39b-d349-426b-972f-37db8675fe8f","Northeast Dubois","248","241","Public","Blue Chip","812-678-2251","","Blue, Grey & White","Jeeps","www.nedubois.k12.in.us","4711 N. Dubois Rd. N.E.","","Dubois","IN","47527","3","6","",""
"c9e5a750-a765-4b04-964b-e894e9c80ab1","Northeastern","249","424","Public","Tri-Eastern","765-847-2591","765-847-2875","Forest Green, Gold & White","Knights","https://goknightsathletics.com/","7295 N. US Hwy. 27","","Fountain City","IN","47341","3","4","","@go_nws_knights"
"245053f5-fb33-4bbe-8c25-c02efc15e93a","Northfield","250","398","Public","Three Rivers","260-569-6830","260-569-6839","Royal Blue & Gray","Norsemen","www.msdwc.k12.in.us/nhs/nhshome.htm","154 W 200 N","","Wabash","IN","46992","1","2","",""
"ddb8784a-5e45-46f4-989e-bdc76e3a8297","Northridge","259","1271","Public","Northern Lakes","574-825-7667","574-825-1473","Kelly Green & Gold","Raiders","https://www.mcsin-k12.org/o/nhs-athletics","56779 Northridge Drive","","Middlebury","IN","46540","1","2","NHSGoRaiders","nridgeathletics"
"1092c64c-c8e5-4037-8345-933b08b2c35e","Northview","261","896","Public","Western Indiana","812-448-2661","812-446-2647","Silver, Maroon & Black","Knights","www.clay.k12.in.us","3150 W. State Road 340","","Brazil","IN","47834","3","3","","@knightsath"
"862c65dc-1340-4527-942d-5dc00dedd18e","Northwestern","262","560","Public","Three Rivers","765-457-8101","765-454-2333","Purple & White","Tigers","www.nwsc.k12.in.us","3431 N. 400 W.","","Kokomo","IN","46901","2","2","","@adtigers"
"055a731a-6cd1-41bf-becc-81c62c3fdb9e","NorthWood","264","870","Public","Northern Lakes","574-773-4127","574-773-3416","Black & Red","Panthers","www.northwoodathletics.com","2101 N. Main St.","","Nappanee","IN","46550","1","2","@NWHS_Panthers","@NWP_Athletics"
"47e0d0e2-e7e1-4ffb-b56b-3925fec06038","Norwell","265","790","Public","Northeast 8","260-543-2213","","Navy Blue, Old Gold & White","Knights","www.nwcs.k12.in.us","1100 E. US Highway 224","","Ossian","IN","46777","1","2","NHS_Knights","Norwell_AD"
"2ef36480-296a-4a1e-83d0-525fbb0003bd","Oak Hill","266","486","Public","Conference Indiana","765-395-3341","765-391-1403","Navy & Vegas Gold","Golden Eagles","www.oakhillathletics.com","7756 W. Delphi Pike 27","","Converse","IN","46919","2","2","oak_hillhs","oakhillathletic"
"4777b33a-2fbc-412f-b366-3fad01f282d2","Oldenburg Academy","268","134","Private","Independent","812-934-4440","","Navy Blue & White","Twisters","oaathletics.com","1 Twister Circle","PO Box 200","Oldenburg","IN","47036","3","4","","@OAAthletics"
"d02217fe-ca9b-4b39-b4af-e83495e677e0","Oregon-Davis","269","129","Public","Independent","574-867-4561","574-867-2481","Red, White & Black","Bobcats","odschools.org","5990 N. 750 E.","","Hamlet","IN","46532","1","1","",""
"a84a2978-ced2-4ce1-b298-90bd419f2954","Orleans","270","249","Public","Patoka Lake","812-865-2688","","Red & Black","Bulldogs","www.orleans.k12.in.us","200 W Wilson St","","Orleans","IN","47452","3","5","","@BulldogsOrleans"
"99a6a8cb-a389-427f-a666-a9e68132d8cf","Owen Valley","271","668","Public","Western Indiana","812-829-2266","","Red, White & Blue","Patriots","www.ihigh.com/ovathletics ","622 W. State Hwy. 46","","Spencer","IN","47460","3","3","@ovhs_patriots",""
"b27ad4d4-7201-4649-b4c3-6ee977b42c0f","Paoli","272","376","Public","Patoka Lake","812-723-3905","","Purple & Gold","Rams","www.paoli.k12.in.us","501 Elm St.","","Paoli","IN","47454","3","5","","@PaoliRam"
"9e4d674a-70a0-45e1-af13-7ed90429e97c","Park Tudor","273","429","Private","Pioneer","317-415-2704","","Red & White","Panthers","www.parktudor.org","7200 N. College Ave.","","Indianapolis","IN","46240","2","3","",""
"b3d6a2b2-0fa1-4ed7-a479-662748344d37","Parke Heritage","295","332","Public","Wabash River","765-569-4100","765-569-1047","Black Silver & White","Wolves","https://www.ncp.k12.in.us/schools/phhs/","506 N. Beadle St.","506 N. Beadle St. ","Rockville","IN","47872","2","3","","@PHWolvesAD"
"283a3f44-932c-41fd-a321-04275bfd4927","Pendleton Heights","274","1398","Public","Hoosier Heritage","765-778-2161","765-778-0605","Forest Green & White","Arabians","www.phhsathletics.com","1 Arabian Dr.","","Pendleton","IN","46064","2","4","@PH_Arabians","@PHHSAthletics"
"9153f07e-4267-4f6c-a21b-cad49ffead5e","Penn","275","3545","Public","Northern Indiana","574-258-9574","574-254-2843","Black, Gold & White","Kingsmen","www.phm.k12.in.us","56100 Bittersweet Rd.","","Mishawaka","IN","46545","1","2","@The_Pennant",""
"5f06c4b1-543b-40b0-9747-9d1715ea363d","Perry Central","276","353","Public","Patoka Lake","812-843-5121","812-843-4198","Kelly Green & White","Commodores","www.pccs.k12.in.us","18677 Old State Road 37","","Leopold","IN","47551","3","5","",""
"016e1b52-8a92-482d-8334-97e4776c84e6","Perry Meridian","277","2382","Public","Mid-State","317-789-4400","","Navy, Powder Blue & Silver","Falcons","http://www.perryschools.org/ph/","401 W. Meridian School Rd.","","Indianapolis","IN","46217","2","3","","@PMFalconSports"
"c3b7075f-246d-4620-b8e2-824ba348e39e","Peru","278","510","Public","Three Rivers","765-472-3301","765-472-5148","Old Gold & Black","Tigers","https://perutigers.com/","401 N. Broadway","","Peru","IN","46970","1","2","@PeruHighSchool","@Peru_Athletics"
"bae0d9a4-d0dd-429e-810f-acd59c9ccc06","Pike","279","3255","Public","Metropolitan","317-387-2600","317-387-2679","Red & White","Red Devils","www.pike.k12.in.us","5401 W. 71st St.","","Indianapolis","IN","46268","2","3","@pikeschools","@pikehsathletics"
"62f13968-ff7c-40e2-9e9d-8204d77f4b62","Pike Central","280","418","Public","Pocket","812-354-8478","812-354-7138","Burgundy, Gold, & White","Chargers","www.pcsc.k12.in.us/pchs/","1810 E. State Road 56","","Petersburg","IN","47567","3","6","",""
"6c62b085-fabf-46e6-88f2-0140116624d8","Pioneer","281","268","Public","Hoosier North","574-643-3145","574-643-2020","Black & Gold","Panthers","www.pioneer.k12.in.us","417 S. Chicago St.","P.O. Box 547","Royal Center","IN","46978","1","1","@PioneerJrSrHigh","@BingPioPanAth1"
"e82a5bf5-342b-4cc2-9f9e-2cb4eab50e8c","Plainfield","282","1797","Public","Mid-State","317-838-3612","317-838-3554","Scarlet & Blue","Quakers","http://www.plainfield.k12.in.us/o/athletics","1 Red Pride Drive","","Plainfield","IN","46168","2","3","@phsquakers","@QuakerSports"
"161478d7-c6bb-44de-81c4-d6d59b8d054c","Plymouth","283","1018","Public","Northern Lakes","574-936-3215","574-935-4588","Crimson & White","Rockies/Pilgrims","gopilgrimsgorockies.com","#1 Big Red Drive","","Plymouth","IN","46563","1","2","@PlymouthHSpcsc","@PHS_Athletics1"
"2551dc2f-af7f-4fd3-94b6-a06d901c2299","Portage","284","2220","Public","Duneland","219-764-6049","219-762-2013","Red & White","Indians","https://goportageindians.com/","6450 US Hwy. 6","","Portage","IN","46368","1","1","","@portageathleti1"
"0f63c675-8900-410e-82a1-2a117dcd83d3","Prairie Heights","285","395","Public","Northeast Corner","260-351-3214","260-351-3848","Red, White & Black","Panthers","www.ph.k12.in.us","0245 S. 1150 E.","","LaGrange","IN","46761","1","2","",""
"f2a3e313-8990-4b49-aaf7-3f2873aa729b","Princeton Community","286","590","Public","Pocket","812-385-4148","812-385-4149","Red & White","Tigers","ngsc.k12.in.us","1101 North Main Street","","Princeton","IN","47670","3","6","PCHSTigers","PCHSTigers"
"745f064d-03e3-42c2-abbd-ab22abbff113","Providence","287","442","Private","Independent","812-945-2538","812-944-3732","Navy & White","Pioneers","www.providencehigh.net","707 Providence Way","","Clarksville","IN","47129","3","5","@GOphsPIONEERS","@ProvidenceAD"
"e813c88b-1403-4e2a-adcd-8b13f897c616","Providence Cristo Rey","437","301","Private","Independent","317-860-1000","","Royal, White, and Kelly ","Wolves","www.pcrhs.org","2717 S East St","","Indianapolis","IN","46225","2","3","",""
"cfcc6564-7525-4359-ad14-9dda6be1db19","Purdue Polytechnic - Broad Ripple","470","212","Charter","Greater Indianapolis","317-832-4800","","Black and Old Gold","Lynx","https://pphs.purdue.edu/","1115 Broad Ripple Ave","","Indianapolis","IN","46220","2","3","pphsbroadripple","lynxlocker"
"6df3507e-9bef-486a-a792-9117a88ad128","Purdue Polytechnic - Downtown","451","625","Charter","Capitol City","317-832-1200","","Black and Vegas Gold","Techies","https://pphs.purdue.edu/about/our-schools/englewood-campus","3029 E Washington Street","","Indianapolis","IN","46201","2","3","@PurduePolyHS","@AthleticsPphs"
"68d8715d-69ce-482d-92c6-69b058e4bb02","Randolph Southern","288","136","Public","Mid-Eastern","765-874-2541","","Green & White","Rebels","www.gorsrebels.com","2 Rebel Drive","","Lynn","IN","47355","2","4","Go_RS_Rebels","@Go_RS_Rebels"
"dd4b56a2-5b68-487a-b7d0-b82fe0323779","Rensselaer Central","289","416","Public","Hoosier","219-866-5175","","Red & Black","Bombers","www.rensselaerschools.org","1106 E. Grace St.","","Rensselaer","IN","47978","1","1","","@Bomber_Sports"
"c3b8a7d7-3e23-4de6-a900-75f6b70e0f96","Richmond","290","1310","Public","North Central","765-973-3316","765-973-3317","Red & White","Red Devils","https://websites.eventlink.com/s/richmond-high-school","380 Hub Etchison Parkway","","Richmond","IN","47374","3","4","@LearnatRHS","@RHSRedDevils"
"db246d3f-e77c-414a-b520-889ece79ac62","Rising Sun","291","244","Public","Ohio River Valley","812-438-2652","812-438-2173","Royal Blue & White","Shiners","www.risingsunschools.com","210 South Henrietta St.","","Rising Sun","IN","47040","3","4","",""
"2fd0591e-b0e5-4de1-ac47-806d3402dd8a","River Forest","292","623","Public","Greater South Shore","219-962-7551","219-962-8338","Cardinal & Gold","Ingots","www.rfcsc.k12.in.us","3300 Indiana St.","","Hobart","IN","46342","1","1","","@RFCSCAthletics"
"e26dbbdd-acd7-4907-a6e9-76897f9576d9","Riverside","447","386","Charter","Greater Indianapolis","317-231-0010","","Navy and White","Argonauts","www.herronriverside.org","3010 N White River Parkway E Dr","","Indianapolis","IN","46208","2","3","@RiversideHSIndy","@ARGO_ATHLETICS"
"23093409-e752-4737-92e7-f9090517d13d","Riverton Parke","293","325","Public","Wabash River","765-569-2045","765-569-2047","Navy, Burgundy & White","Panthers","www.swparke.k12.in.us","4907 S. Coxville Rd.","","Montezuma","IN","47862","2","3","","@RP_Athletics"
"1779769d-e71e-4582-94c9-cce2274e86f8","Rochester Community","294","445","Public","Three Rivers","574-223-2176","574-223-1512","Old Gold & Black","Zebras","www.zebras.net","1 Zebra Ln.","","Rochester","IN","46975","1","1","","@ZebraAD1"
"98c2d1a0-4222-427d-839e-a839e2be0378","Rock Creek Academy","396","128","Charter","Independent","812-246-9271","812-246-0722","Red, Black & Gold","Lions","www.rccasi.org","8000 Diefenbach Ln","","Sellersburg","IN","47172","3","5","@RCCASI","@RockCreekLions"
"9b77e0ca-7946-4727-8768-9d71d3f268fb","Roncalli","296","1111","Private","Circle City","317-787-8277","317-788-4095","Red, White & Blue","Royals","www.roncalli.org","3300 Prague Rd.","","Indianapolis","IN","46227","2","3","@roncallihigh","@RHS_Athletics"
"81fde42d-ec83-4e11-8adc-e7c8cd1ee432","Rooted School Indianapolis","473","105","Charter","Greater Indianapolis","317-606-3500","","Green & Gold","Royals","","5750 E. 30th Street","","Indianapolis","IN","46128","2","3","",""
"ac3babf1-11e9-41e6-9efc-3715bd37be40","Rossville","297","286","Public","Hoosier Heartland","765-379-2990","765-379-2556","Red & White","Hornets","www.rscd.k12.in.us","1 Robert Egly Dr.","PO Box 530","Rossville","IN","46065","2","3","@RossvilleSchool","@RHSHornetsAthl"
"5cdc91a2-3c1e-4675-b55f-7d8a92046fb2","Rushville Consolidated","298","570","Public","Eastern Indiana","765-932-3901","765-932-4798","Red & Black","Lions/Lady Lions","rchs.rushville.k12.in.us","1201 Lions Path","","Rushville","IN","46173","3","4","","RCHS ATHLETICS@AthleticsRchs"
"8adfa89d-0ea8-403b-9962-390311ab81d2","Salem","299","476","Public","Mid-Southern","812-883-3904","812-883-3905","Black & Gold","Lions","www.salemschools.com","700 N. Harrison St.","","Salem","IN","47167","3","5","",""
"e784c9c4-7e8a-45aa-a708-b19ec16ad8b2","Scottsburg","300","714","Public","Mid-Southern","812-752-8927","812-752-6207","Purple & Gold","Warriors/Warriorettes","www.scsd2.k12.in.us","500 S. Gardner St.","","Scottsburg","IN","47170","3","5","","@scsd2athletics"
"ed9c9c52-3b9f-4806-a55a-6ae225b1641b","Seeger","301","424","Public","Wabash River","765-893-4445","765-893-8354","Scarlet, Navy & White","Patriots","www.msdwarco.k12.in.us","1222 S. State Road 263","","West Lebanon","IN","47991","2","3","","@SeegerPatriot"
"64f15752-bf15-4a55-bb53-5309e068cd6e","Seton Catholic","410","79","Private","Pioneer","765-965-6956","765-935-9930","Navy Blue, Red, & Gold","Cardinals","www.setonschools.org","233 South 5th St.","","Richmond","IN","47374","3","4","@Seton_Catholic","@Seton_Athletics"
